index,BVDV_result,IgG_Status,Species,abdomen_pingsounds,abdomenauscultation_notes,age_units,age_weeks,age,anaplasma_centrale_result,anaplasma_marginale_result,attitude,babesia_bigemina_result,babesia_bovis_result,bedding,bedding_dryandclean,birth_witness,birthlocation,breed_name,breed,calf_bcs,calfgrouphousing_enoughspace,calfhousedwithdam,calfhousewithotherlivestock,coccidia_result,coccidia_species_result,colostrumwithin24hours,continuousaccesstodamfirst24hours,corona_result,cough_score,coughing,crackles,crypto_result,dam_ageparturition_years,dam_alive,dam_bcs1to5,dam_deathwithin2weeksparturition,dam_milkyield_liters,dam_motheringinstinct,dam_vaccines2monthsbeforedelivery,dam_vaccines_type,district,ear_score,ecoli_result,eye_score,fecal_score_Y1Y2,feces_blood,feedingfrequency,feedmilkormilkreplacer,feedmilkormilkreplacer_liters,generalnotes,heart_abnormalsounds,heart_rate_perminute,housingseparatefromherd,increased_respiratoryeffort,jointsexam,jointsexam_notes,kebele,lungsounds_muffled,m_hemolytica_result,medicationsincebirth,medicationsincebirth_dewormer,medicationsincebirth_oralelectrolytes,medicationsincebirth_other,medicationsincebirth_vitamins,nasaldischarge_score,navel,naveldesinfection,navelexam_notes,p_multocida_result,parasitology_other_result,parity,peristalticsounds_increased,proceduredone_branding,proceduredone_castration,proceduredone_dehorning,proceduredone_earnotch,proceduredone_taildocking,prod_system,reasonnocolostrumfedwithin24hours,rectal_temp,rectal_temp_score,respiratory_rate_perminute,result_ADV,result_BRSV,result_IBR,result_IgG,result_IgG_concentration,result_PIV3,result_RID,result_ascaris,result_fasciola,result_monezia,result_paramphistom,result_salmonella_enterica,result_schistosoma,result_strongly,result_trichuris,rota_result,ruminalcontractions_perminute,sex,signsofillness_birthdefects,signsofillness_bleedingorifices,signsofillness_bloat,signsofillness_circling,signsofillness_cloudyeyes,signsofillness_collapse,signsofillness_cough,signsofillness_diarrhea_notbloody,signsofillness_difficulturination,signsofillness_difficultybreathing,signsofillness_headtilt,signsofillness_lameness,signsofillness_nasaldischarge,signsofillness_navelinfection,signsofillness_notsuckling,signsofillness_oculardischarge,signsofillness_other,signsofillness_predation,signsofillness_sincebirth,signsofillness_straindefecate,signsofillness_swollenjoints,signsofillness_trauma,sire,supplementalfeed,supplementalfeed_frequency,test_kit,thoracicauscultation_notes,timeofbirth,typedelivery,typeofvaccinesreceived,vaccinationssincebirth,watergiven,watergiven_frequency,watergiven_independentwatertrough,weaned,weaned_accesstowater_hours_rainyseason,weaned_agemonths,weaned_concentratefed_dryseason,weaned_concentratefed_rainyseason,weaned_grazinghours_dryseason,weaned_grazinghours_rainyseason,weaned_hay_dryseason,weaned_hay_rainyseason,wheezes,year,logage
28,0,NA,NA,NA,NA,months,12,3,1,1,Bright/Alert,0,0,yes,yes,yes,Outside,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,no,no,1,0,no,NA,0,7,yes,4,no,7,good,no,NA,Gondar,0,0,0,2,no,Twice/day,yes milk,half to 1 liter,hair loss and poor body condition,NA,104,yes,0,normal,Normal,NA,NA,0,no,no,no,NR,no,0,normal,no,NA,1,NA,3,NA,no,no,no,no,no,Peri-urban,NA,39.1,2,36,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,day,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.0986122886681098
29,0,NA,NA,NA,NA,months,16,4,0,0,Bright/Alert,0,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,yes,yes,1,0,no,NA,0,8,yes,3,no,10,good,no,NA,Gondar,0,0,0,1,no,Twice/day,yes milk,half to 1 liter,EAR DROOPING,NA,104,yes,0,normal,Normal,NA,NA,1,no,no,no,NR,no,0,normal,no,NA,0,NA,4,NA,no,no,no,no,no,Peri-urban,NA,39.3,3,20,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,yes,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,day,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.3862943611198906
30,0,NA,NA,NA,NA,months,20,5,0,0,Bright/Alert,0,0,yes,yes,yes,Outside,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,yes,yes,0,2,yes,NA,0,8,yes,3,no,15,good,no,NA,Gondar,0,0,0,1,no,Twice/day,yes milk,half to 1 liter,NORMAL,NA,108,yes,0,normal,Normal,NA,NA,0,yes,yes,no,NR,no,0,normal,no,NA,0,NA,2,NA,no,no,no,no,no,Peri-urban,NA,39.4,3,36,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,once a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.6094379124341003
31,NA,NA,NA,NA,NA,months,16,4,0,0,Bright/Alert,0,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,yes,yes,0,0,no,NA,0,5,yes,4,no,6,good,no,NA,Gondar,0,0,0,2,no,Twice/day,yes milk,half to 1 liter,NORMAL,NA,92,yes,0,normal,Normal,NA,NA,1,yes,yes,no,NR,no,0,normal,no,NA,0,NA,1,NA,no,no,no,no,no,Peri-urban,NA,38.9,2,36,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,yes,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,day,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.3862943611198906
32,0,NA,NA,NA,NA,months,20,5,0,0,Depressed/Lethargic,0,0,yes,yes,yes,Outside,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,yes,yes,0,2,yes,NA,0,9,yes,3,no,15,good,yes,anthrax vaccine,Gondar,0,0,1,2,no,Twice/day,yes milk,half to 1 liter,EAR DROOPING,NA,86,yes,1,normal,Normal,NA,NA,1,yes,yes,no,NR,no,0,normal,no,NA,0,NA,3,NA,no,no,no,no,no,Peri-urban,NA,38.3,1,32,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,day,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.6094379124341003
33,0,NA,NA,NA,NA,months,4,1,0,1,Bright/Alert,0,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,NA,NA,0,0,no,NA,0,10,yes,3,no,20,good,no,NA,Gondar,0,0,0,2,no,Twice/day,yes milk,half to 1 liter,NORMAL,NA,120,yes,0,normal,Normal,NA,NA,1,yes,yes,no,NR,no,1,normal,no,NA,0,NA,3,NA,no,no,no,no,no,Peri-urban,NA,38.4,1,28,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,0
34,0,NA,NA,NA,NA,months,16,4,0,0,Bright/Alert,0,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,yes,yes,0,0,no,NA,0,8,yes,4,no,16,good,yes,anthrax vaccine,Gondar,0,0,0,2,no,Twice/day,yes milk,half to 1 liter,NORMAL,NA,104,yes,0,normal,Normal,NA,NA,1,yes,yes,no,NR,no,1,normal,no,NA,0,NA,2,NA,no,no,no,no,no,Peri-urban,NA,38.7,1,34,1,0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.3862943611198906
35,0,NA,NA,NA,NA,months,8,2,0,0,Bright/Alert,0,0,yes,yes,no,Outside,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,yes,yes,0,0,no,NA,0,7,yes,4,no,8,good,yes,anthrax vaccine,Gondar,0,0,0,2,yes,Twice/day,yes milk,half to 1 liter,NORMAL,NA,104,yes,0,normal,Normal,NA,NA,0,no,no,no,NR,no,0,normal,no,NA,0,NA,3,NA,no,no,no,no,no,Peri-urban,NA,38.7,1,28,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,yes,no,no,no,Artificial Insemination,yes,twice a day,NA,difficulity in breathing,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,0.6931471805599453
36,NA,NA,NA,NA,NA,months,12,3,0,0,Bright/Alert,0,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,yes,yes,0,0,no,NA,0,7,yes,2,no,20,good,yes,anthrax vaccine,Gondar,0,0,0,2,no,Twice/day,yes milk,half to 1 liter,NORMAL,NA,104,yes,1,normal,Normal,NA,NA,0,yes,yes,no,NR,no,0,normal,no,NA,0,NA,2,NA,no,no,no,no,no,Peri-urban,NA,37.8,0,28,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.0986122886681098
37,0,NA,NA,NA,NA,months,12,3,0,0,Bright/Alert,0,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,yes,yes,0,0,no,NA,0,8,yes,3,no,10,good,no,NA,Gondar,0,0,0,1,no,Twice/day,yes milk,half to 1 liter,NORMAL,NA,100,yes,1,normal,Normal,NA,NA,0,yes,yes,no,NR,no,0,normal,no,NA,1,NA,3,NA,no,no,no,no,no,Peri-urban,NA,38.9,2,32,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.0986122886681098
38,NA,NA,NA,NA,NA,weeks,2,2,0,0,Bright/Alert,0,0,yes,no,yes,Outside,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,yes,yes,0,1,yes,NA,0,5,yes,3,no,7,good,yes,anthrax vaccine,Gondar,0,0,0,1,yes,Twice/day,yes milk,half to 1 liter,NORMAL,NA,98,yes,0,normal,Normal,NA,NA,0,no,no,no,NR,no,0,normal,no,NA,1,NA,2,NA,no,no,no,no,no,Peri-urban,NA,38.6,1,36,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,more than twice a day,NA,increased respiratory and heart rate,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,0.6931471805599453
39,0,NA,NA,NA,NA,months,12,3,0,0,Bright/Alert,0,0,yes,no,no,In barn,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,yes,yes,0,0,no,NA,0,6,yes,3,no,8,good,yes,anthrax vaccine,Gondar,0,0,0,1,no,Twice/day,yes milk,half to 1 liter,NORMAL,NA,104,yes,0,normal,Normal,NA,NA,0,yes,yes,no,NR,no,0,normal,no,NA,0,NA,2,NA,no,no,no,no,no,Peri-urban,NA,38.6,1,36,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,increased respiratory and heart rate,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.0986122886681098
40,NA,NA,NA,NA,NA,months,12,3,0,0,Depressed/Lethargic,0,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,yes,yes,0,0,no,NA,0,6,yes,3,no,10,good,yes,anthrax vaccine,Gondar,0,0,0,2,no,Twice/day,yes milk,half to 1 liter,EAR DROOPING,NA,116,yes,1,normal,Normal,NA,NA,0,yes,yes,no,NR,no,0,normal,no,NA,0,NA,3,NA,no,no,no,no,no,Peri-urban,NA,38.7,1,32,1,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,assisted/dystocia,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.0986122886681098
41,NA,NA,NA,NA,NA,months,8,2,0,0,Depressed/Lethargic,0,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,yes,yes,0,0,no,NA,0,7,yes,3,no,20,good,yes,anthrax vaccine,Gondar,0,0,0,2,no,Twice/day,yes milk,greater than 1 liter,EAR DROOPING,NA,104,yes,0,normal,Normal,NA,NA,0,no,no,no,NR,no,0,normal,no,NA,0,NA,2,NA,no,no,no,no,no,Peri-urban,NA,38.8,2,28,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,0.6931471805599453
42,NA,NA,NA,NA,NA,months,8,2,0,0,Bright/Alert,0,1,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,no,no,0,1,yes,NA,1,6,yes,3,no,10,good,no,NA,Gondar,0,0,0,2,no,Twice/day,yes milk,greater than 1 liter,NORMAL,NA,94,yes,0,normal,Normal,NA,NA,1,yes,no,yes,NR,no,1,normal,no,NA,0,NA,2,NA,no,no,no,no,no,Peri-urban,Other,39.1,2,32,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,NR,no,yes,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,0.6931471805599453
43,NA,NA,NA,NA,NA,months,8,2,0,0,Bright/Alert,1,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,NA,NA,0,0,no,NA,0,6,yes,3,no,22,good,no,NA,Gondar,0,0,0,1,no,Twice/day,yes milk,half to 1 liter,NORMAL,NA,100,yes,0,normal,Normal,NA,NA,0,no,no,no,NR,no,0,normal,no,NA,0,NA,2,NA,no,no,no,no,no,Peri-urban,NA,38.8,1,36,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,0.6931471805599453
44,0,NA,NA,NA,NA,months,8,2,1,1,Bright/Alert,1,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,yes,yes,0,1,yes,NA,0,4,yes,4,no,6,good,no,NA,Gondar,0,0,0,2,no,Twice/day,yes milk,greater than 1 liter,NORMAL,NA,108,yes,0,normal,Normal,NA,NA,1,yes,no,yes,NR,no,0,normal,no,NA,0,NA,1,NA,no,no,no,no,no,Peri-urban,NA,38.6,0,28,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,NR,no,yes,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,twice a day,no,no,3 or more times per day,NA,NA,NA,NA,NA,NA,NA,no,1,0.6931471805599453
45,0,NA,NA,NA,NA,months,8,2,1,1,Bright/Alert,0,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,no,no,0,0,no,NA,0,3,yes,4,no,20,good,no,NA,Gondar,0,0,0,1,no,Twice/day,yes milk,half to 1 liter,NORMAL,NA,104,yes,0,normal,Normal,NA,NA,1,no,no,no,NR,no,0,normal,no,NA,0,NA,1,NA,no,no,no,no,no,Peri-urban,Calf alert but unable to suck,38.4,1,32,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,day,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,0.6931471805599453
46,NA,NA,NA,NA,NA,months,12,3,1,0,Bright/Alert,0,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,no,yes,0,0,no,NA,0,4,yes,3,no,18,good,no,NA,Gondar,0,0,0,2,no,Twice/day,yes milk,greater than 1 liter,NORMAL,NA,98,yes,0,normal,Normal,NA,NA,0,no,no,no,NR,no,0,normal,no,NA,0,NA,1,NA,no,no,no,no,no,Peri-urban,Calf alert but unable to suck,38.8,1,32,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,once a day,NA,Normal respiratory sound and heart beat,day,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.0986122886681098
47,0,NA,NA,NA,NA,weeks,3,3,0,0,Bright/Alert,0,1,yes,yes,yes,Outside,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,yes,yes,0,0,no,NA,0,6,yes,4,no,10,good,no,NA,Gondar,0,0,0,2,no,Twice/day,yes milk,greater than 1 liter,NORMAL,NA,90,yes,0,normal,Normal,NA,NA,1,no,no,no,NR,no,0,normal,no,NA,0,NA,2,NA,no,no,no,no,no,Peri-urban,NA,37.8,0,24,0,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,NR,no,yes,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,once a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.0986122886681098
48,NA,NA,NA,NA,NA,months,24,6,0,0,Bright/Alert,0,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,no,no,0,0,no,NA,0,8,yes,4,no,8,good,no,NA,Gondar,0,0,0,2,no,Twice/day,yes milk,greater than 1 liter,NORMAL,NA,108,yes,0,normal,Normal,NA,NA,0,no,no,no,NR,no,0,normal,no,NA,0,NA,3,NA,no,no,no,no,no,Peri-urban,Other,37.9,0,32,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,NR,no,yes,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.791759469228055
49,NA,NA,NA,NA,NA,months,16,4,0,0,Bright/Alert,0,0,yes,yes,yes,Outside,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,no,no,0,0,no,NA,0,6,yes,3,no,10,good,no,NA,Gondar,0,0,0,1,no,Twice/day,yes milk,greater than 1 liter,NORMAL,NA,112,yes,0,normal,Normal,NA,NA,0,no,no,no,NR,no,0,normal,no,NA,0,NA,2,NA,no,no,no,no,no,Peri-urban,Other,38.3,1,36,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,NR,no,yes,no,no,no,Artificial Insemination,yes,twice a day,NA,increased respiratory and heart rate,night,assisted/dystocia,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.3862943611198906
50,0,NA,NA,NA,NA,months,8,2,0,1,Bright/Alert,0,0,yes,no,yes,In barn,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,no,no,0,0,no,NA,0,7,yes,3,no,15,good,no,NA,Gondar,0,0,0,2,no,Twice/day,yes milk,half to 1 liter,hair loss and poor body condition,NA,76,yes,0,normal,Normal,NA,NA,0,no,no,no,NR,no,0,normal,no,NA,0,NA,2,NA,no,no,no,no,no,Peri-urban,Calf alert but unable to suck,39.2,2,28,1,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,once a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,0.6931471805599453
51,0,NA,NA,NA,NA,weeks,3,3,0,0,Bright/Alert,0,0,yes,no,yes,In barn,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,yes,yes,0,0,no,NA,0,8,yes,3,no,15,good,no,NA,Gondar,1,0,0,2,no,Twice/day,yes milk,half to 1 liter,hair loss and poor body condition,NA,108,yes,1,normal,Normal,NA,NA,0,yes,yes,no,NR,no,0,normal,no,NA,0,NA,4,NA,no,no,no,no,no,Peri-urban,NA,38.5,1,32,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.0986122886681098
52,0,NA,NA,NA,NA,weeks,2,2,0,0,Bright/Alert,0,0,yes,no,yes,In barn,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,yes,yes,0,0,no,NA,1,8,yes,4,no,10,good,no,NA,Gondar,1,0,0,1,no,Twice/day,yes milk,greater than 1 liter,hair loss and poor body condition,NA,100,yes,1,normal,Normal,NA,NA,0,no,no,no,NR,no,0,normal,no,NA,0,NA,4,NA,no,no,no,no,no,Peri-urban,NA,38.8,1,28,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,NR,no,yes,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,night,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,0.6931471805599453
53,1,NA,NA,NA,NA,months,12,3,0,0,Bright/Alert,0,0,yes,no,yes,In barn,Holstein,Improved/Crossbred,NA,no,no,yes,NA,NA,no,yes,0,1,yes,NA,0,6,yes,4,no,10,good,no,NA,Gondar,1,0,0,2,no,Twice/day,yes milk,greater than 1 liter,hair loss and poor body condition,NA,104,yes,0,normal,Normal,NA,NA,1,no,no,no,NR,no,0,normal,no,NA,0,NA,2,NA,no,no,no,no,no,Peri-urban,NA,38.4,1,32,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,NR,no,yes,no,no,no,Artificial Insemination,yes,once a day,NA,Normal respiratory sound and heart beat,night,assisted/dystocia,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,1.0986122886681098
54,NA,NA,NA,NA,NA,months,8,2,0,0,Bright/Alert,0,0,yes,yes,yes,In barn,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,yes,yes,0,0,no,NA,0,10,yes,3,no,10,good,no,NA,Gondar,0,0,0,1,no,Twice/day,yes milk,half to 1 liter,hair loss and poor body condition,NA,86,yes,1,normal,Normal,NA,NA,0,no,no,no,NR,no,0,normal,no,NA,1,NA,4,NA,no,no,no,no,no,Peri-urban,NA,37.9,1,28,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,NR,no,yes,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,day,assisted/dystocia,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,0.6931471805599453
55,NA,NA,NA,NA,NA,months,8,2,0,0,Depressed/Lethargic,0,0,yes,yes,yes,Outside,Holstein,Improved/Crossbred,NA,yes,no,yes,NA,NA,yes,yes,0,0,no,NA,0,6,yes,3,no,12,good,no,NA,Gondar,0,0,0,2,no,Twice/day,yes milk,half to 1 liter,hair loss and poor body condition,NA,78,yes,1,normal,Normal,NA,NA,1,no,no,no,NR,no,0,normal,no,NA,0,NA,2,NA,no,no,no,no,no,Peri-urban,NA,38.9,2,24,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NR,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,Normal respiratory sound and heart beat,day,normal,NA,no,yes,twice a day,no,no,2 times per day,NA,NA,NA,NA,NA,NA,NA,no,1,0.6931471805599453
